武器,聖遺物セット,聖遺物メイン,バフキャラ,通常期待値,スキル期待値,攻撃力,防御力,バフ,会心ダメ期待値,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
霧切(完凸),残響4,防御%+防御%+会心率,ゴロー(6凸、岩3)+雲菫,225071,28273,1487.46,2740.448,1.75,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
静水流転の輝き,ファントム+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,225066,28287,1176,3026.348,1.35,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224989,23123,1331.7,2931.048,1.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224989,29617,1331.7,2931.048,1.27,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224828,29395,1331.7,2731.298,1.77,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224828,29395,1331.7,2731.298,1.77,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224828,29395,1331.7,2731.298,1.77,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224828,29395,1331.7,2731.298,1.77,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224828,29395,1331.7,2731.298,1.77,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224828,29395,1331.7,2731.298,1.77,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224818,25126,1331.7,2375.449,1.586,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,224771,23856,1952.062,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224771,23856,1952.062,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,224771,29536,1952.062,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224771,29536,1952.062,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),224728,41453,1579.09,3080.669,2.476,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
シナバースピンドル(完凸),ファントム4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,224708,43820,1088,3398.018,1.35,3.163,1.00:2.16,2.16,,0.48:0.64,0,0,1.6
シナバースピンドル(完凸),ファントム4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,224708,43820,1088,3398.018,1.35,3.163,1.00:2.16,2.16,,0.17:1.26,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224675,26655,2996.462,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224675,26655,2996.462,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224675,33002,2996.462,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224675,33002,2996.462,2184.849,1.75,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫,224666,27838,1308,3255.068,1.49,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心率,ゴロー(6凸、岩3)+雲菫,224666,27838,1308,3255.068,1.49,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,224641,23208,1331.7,3121.648,1.27,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,224641,29727,1331.7,3121.648,1.27,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+防御%,シロネン(灰燼4、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),224613,41212,2352.4,2619.797,2.25,2.753128,0.94:1.87,2.00,,0.33:0.93,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),224595,24764,1504.7,2254.798,2.06,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+会心率,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),224595,24764,1504.7,2254.798,2.06,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),224595,29583,1504.7,2254.798,2.06,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+会心率,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),224595,29583,1504.7,2254.798,2.06,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,224490,33944,1487.46,2740.448,2.35,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,224490,33944,1487.46,2740.448,2.35,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,224490,39899,1487.46,2740.448,2.35,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,224490,39899,1487.46,2740.448,2.35,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
静水流転の輝き,華館4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,224436,31232,1579.09,2699.469,1.44,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
黎明の神剣,華館4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224397,26079,1035,2213.819,2.156,3.1175,1.00:2.12,2.12,,0.54:0.53,0,0,1.6
黎明の神剣,華館4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,224397,26079,1035,2213.819,2.156,3.1175,1.00:2.12,2.12,,0.23:1.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224395,28393,2349.7,2375.449,1.586,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄+ファントム,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,224377,26248,1487.46,2184.849,1.866,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+ファントム,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224377,26248,1487.46,2184.849,1.866,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,224377,26248,1487.46,2184.849,1.866,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),ファントム+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224377,26248,1487.46,2184.849,1.866,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,224377,26248,1487.46,2184.849,1.866,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),ファントム+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,224377,26248,1487.46,2184.849,1.866,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),224369,24007,1686.86,3296.047,1.94,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),残響4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),224369,29249,1686.86,3296.047,1.94,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,シロネン(灰燼4、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),224337,44608,2194,2769.418,1.86,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心率,シロネン(灰燼4、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),224337,44608,2194,2769.418,1.86,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),華館4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224306,32094,2817.002,2699.469,1.49,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,224306,32094,2817.002,2699.469,1.49,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),224191,40754,1579.09,3636.268,2.01,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,224186,24928,1487.46,2740.448,2.066,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),224062,37801,1176,3407.548,1.92,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,224031,23862,1487.46,2931.048,2.216,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,224031,28513,1487.46,2931.048,2.216,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,223970,39327,1176,4001.267,1.61,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+ベネット(西風、旧貴族),223882,42350,2352.4,2890.069,2.206,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+ベネット(西風、旧貴族),223882,42350,2352.4,2890.069,2.206,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
黎明の神剣,ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223879,24702,1035,2254.798,2.066,3.1665,1.00:2.17,2.17,,0.20:1.20,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223840,25886,1504.7,2375.449,1.776,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,223839,24596,1734.79,1819.85,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,223839,30072,1734.79,1819.85,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+攻撃%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223830,26540,2137.88,1819.85,2.02,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+攻撃%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223830,31785,2137.88,1819.85,2.02,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,223825,28373,2349.7,2931.048,1.586,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
静水流転の輝き,しめ縄4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223824,25923,1734.79,1629.25,2.166,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
静水流転の輝き,残響4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223824,30627,1734.79,1629.25,2.166,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+防御%,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,223820,26229,1308,2810.397,2,2.753128,0.94:1.87,2.00,,0.33:0.93,0,0,1.6
霧切(完凸),華館4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,223770,28079,1308,3810.667,1.49,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+防御%,フリーナ(フル)+雲菫+鍾離,223765,28698,1176,2769.418,2.076,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223749,24245,1504.7,3486.647,1.46,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223749,30399,1504.7,3486.647,1.46,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),223744,37073,1308,2931.048,2.466,3.0725,1.00:2.07,2.07,,0.43:0.73,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+鍾離,223690,23454,1487.46,2064.198,2.35,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+会心率,フリーナ(フル)+雲菫+鍾離,223690,23454,1487.46,2064.198,2.35,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
霧切(完凸),残響4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+鍾離,223690,27798,1487.46,2064.198,2.35,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),残響4,防御%+防御%+会心率,フリーナ(フル)+雲菫+鍾離,223690,27798,1487.46,2064.198,2.35,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
黎明の神剣,華館4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),223676,37084,1035,3445.668,2.156,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+鍾離,223625,40290,1176,2890.069,2.076,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223578,28179,1487.46,2540.698,2.25,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223578,28179,1487.46,2540.698,2.25,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223578,28179,1487.46,2540.698,2.25,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223578,28179,1487.46,2540.698,2.25,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
霧切(完凸),華館+残響,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223578,28179,1487.46,2540.698,2.25,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),華館+残響,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223578,28179,1487.46,2540.698,2.25,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223516,25117,1487.46,1699.199,3.066,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223516,25117,1487.46,1699.199,3.066,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223485,25577,2151.462,1629.25,2.406,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223485,25577,2151.462,1629.25,2.406,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223485,30218,2151.462,1629.25,2.406,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223485,30218,2151.462,1629.25,2.406,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,223378,26087,1331.7,2445.398,2.586,2.501644,0.87:1.73,2.00,,0.62:0.35,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223375,24766,2151.462,2184.849,1.94,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223375,24766,2151.462,2184.849,1.94,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223375,30175,2151.462,2184.849,1.94,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),223375,30175,2151.462,2184.849,1.94,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,223374,25333,1308,1699.199,2.466,3.1835,1.00:2.18,2.18,,0.49:0.62,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+フリーナ(フル)+雲菫,223374,25333,1308,1699.199,2.466,3.1835,1.00:2.18,2.18,,0.18:1.24,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,223369,23282,1331.7,3486.647,1.27,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+防御%+防御%,ゴロー(6凸、岩3)+雲菫+鍾離,223369,29822,1331.7,3486.647,1.27,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
静水流転の輝き,ファントム4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223353,27793,1176,2740.448,1.35,3.604,1.00:2.60,2.60,,0.70:0.20,0,0,1.6
静水流転の輝き,ファントム4,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223353,27793,1176,2740.448,1.35,3.604,1.00:2.60,2.60,,0.39:0.82,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+防御%,シロネン(灰燼4、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),223312,42101,2194,2810.397,1.77,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
静水流転の輝き,しめ縄+ファントム,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223280,27906,1331.7,2184.849,1.816,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
静水流転の輝き,ファントム+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223280,27906,1331.7,2184.849,1.816,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
静水流転の輝き,ファントム+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223280,27906,1331.7,2184.849,1.816,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,223280,28531,2352.4,3026.348,1.4,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),ファントム+華館,防御%+防御%+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,223280,28531,2352.4,3026.348,1.4,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,223244,28549,1734.79,1819.85,2.136,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
