武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
赤砂の杖(スキル命中3),ファントム4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),114134,34539,38,9.87,1.32,4034,0,1.548,0.75,0.528,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,1.00:1.50,0.00:1.00,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114107,34531,38,9.87,2.038,3329,0,1.9607,0.3,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中3),ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),114100,33182,36,9.73,1.52,2879,0,1.944,0.6,1.074,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.85:1.70,0.21:0.58,1
和璞鳶,ファントム4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),114084,33177,36,9.73,1.32,3122,0,1.734,0.87,0.594,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.85:1.69,0.22:0.57,1
赤砂の杖(スキル命中3),ファントム4,元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),114083,33177,36,9.73,1.838,2879,0,1.9552,1.35,0.3352,0.27,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,1.00:2.06,0.03:0.94,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),114081,34522,38,9.87,1.52,4424,0,2.444,0.72,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.59:1.17,0.16:0.67,1
和璞鳶,ファントム4,攻撃%+攻撃%+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),114068,33172,36,9.73,1.32,4064,0,1.568,1.17,0.128,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.69:1.38,0.06:0.88,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114067,34518,38,9.87,1.52,3951,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.58:1.17,0.17:0.67,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),114054,33168,36,9.73,2.038,2470,0,2.8107,0.75,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.78:1.55,0.29:0.43,1
和璞鳶,ファントム4,攻撃%+攻撃%+会心ダメージ,ジン(翠緑4)+フリーナ(フル)+ベネット(西風、旧貴族),114039,35818,40,10.01,1.32,3593,0,1.268,0.87,0.128,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.85:1.69,0.22:0.57,1
赤砂の杖(スキル命中3),ファントム+金メッキ,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),114026,34506,38,9.87,1.32,3067,0,1.698,0.9,0.528,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,180,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),金メッキ4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),114026,34506,38,9.87,1.32,3067,0,1.698,0.9,0.528,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,180,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),114015,37082,42,10.15,1.32,3368,0,1.548,0.75,0.528,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.85:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),114014,35810,40,10.01,1.52,3270,0,1.748,0.49,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,200,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),114007,33155,36,9.73,2.038,2879,0,2.6607,0.6,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.70:1.39,0.05:0.89,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),113995,34496,38,9.87,2.038,3215,0,2.2607,0.6,0.8812001,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),113984,33148,36,9.73,2.038,2470,0,2.8107,0.75,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+ベネット(西風、旧貴族),113981,29955,36,9.73,2.038,3487,0,2.0607,0,1.2812,0.7795,0,0.45,Pyro:1、Electro:2、Dendro:1、,300,0.78:1.55,0.29:0.43,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),113967,33143,36,9.73,1.52,2782,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,150,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),113967,33143,36,9.73,1.52,2782,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,150,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),113961,29284,36,9.73,2.038,2821,0,1.8947,0.3,0.8152001,0.7795,0,0.575,Electro:2、Anemo:1、Dendro:1、,300,0.78:1.55,0.29:0.43,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),113953,37062,42,10.15,1.52,2524,0,2.324,0.6,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.81:1.63,0.25:0.51,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),113946,34482,38,9.87,1.52,3583,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),113946,34482,38,9.87,1.52,3583,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),113946,34482,38,9.87,1.52,3583,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),113946,34482,38,9.87,1.52,3583,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),113944,35788,40,10.01,1.52,3270,0,1.748,0.49,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,200,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+攻撃%+会心ダメージ,ジン(翠緑4)+ベネット(西風、旧貴族)+モナ(max),113929,35783,40,10.01,1.52,3289,0,1.458,0.6,0.208,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.85:1.70,0.21:0.58,1
和璞鳶,ファントム4,攻撃%+雷バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),113929,33132,36,9.73,1.32,3122,0,2.334,1.47,0.594,0.27,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,1.00:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),113928,34476,38,9.87,1.52,2549,0,2.244,0.9,1.074,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113916,34473,38,9.87,1.838,3215,0,1.8212,0.75,0.8012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+ベネット(西風、旧貴族),113911,29937,36,9.73,2.038,3487,0,2.0607,0,1.2812,0.7795,0,0.45,Pyro:1、Electro:2、Dendro:1、,300,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),113911,33127,36,9.73,1.52,3289,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,150,0.62:1.24,0.13:0.74,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),113909,37048,42,10.15,1.52,2549,0,2.474,0.75,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.78:1.55,0.29:0.43,1
天空の脊,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113908,34470,38,9.87,1.888,4198,0,1.7972,0.3,0.7552,0.742,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.60:1.19,0.47:0.07,1
天空の脊,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113908,34470,38,9.87,1.888,4198,0,1.7972,0.3,0.7552,0.742,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.60:1.19,0.15:0.69,1
和璞鳶,ファントム4,元素熟知+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113904,34469,38,9.87,1.32,3953,0,1.668,0.87,0.528,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,287,0.85:1.69,0.22:0.57,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113900,34468,38,9.87,1.32,3469,0,1.614,0.75,0.594,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,287,0.96:1.91,0.11:0.79,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113896,34466,38,9.87,2.038,3214,0,2.8107,0.75,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113896,34466,38,9.87,2.038,3214,0,2.8107,0.75,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中3),金メッキ+絶縁,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),113895,34466,38,9.87,2.038,3324,0,2.1512,0.6,1.2812,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,180,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),113894,35773,40,10.01,1.52,3936,0,1.914,0.19,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,200,0.78:1.55,0.29:0.43,1
和璞鳶,ファントム4,攻撃%+雷バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),113893,33122,36,9.73,1.32,3593,0,2.334,1.47,0.594,0.27,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,0.78:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),113891,29266,36,9.73,2.038,2821,0,1.8947,0.3,0.8152001,0.7795,0,0.575,Electro:2、Anemo:1、Dendro:1、,300,0.80:1.50,0.00:1.00,1
護摩(HP50%以上),ファントム4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113885,34463,38,9.87,1.838,3770,0,2.2212,0.75,1.2012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.75:1.49,0.34:0.33,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113882,34462,38,9.87,1.52,3469,0,1.624,0.3,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.78:1.55,0.29:0.43,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+モナ(max)+万葉(翠緑4),113854,34454,38,9.87,1.52,3322,0,1.878,1.02,0.208,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+モナ(max)+万葉(翠緑4),113854,34454,38,9.87,1.52,3322,0,1.878,1.02,0.208,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.01:0.98,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),113842,33107,36,9.73,2.889,3285,0,2.89785,0.75,1.1556,0.99225,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.56:1.11,0.19:0.61,1
ひれ長(R5),ファントム4,元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),113839,33106,36,9.73,1.838,2937,0,2.3272,1.05,0.3352,0.942,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.74:1.47,0.33:0.35,1
ひれ長(R5),ファントム4,元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),113839,33106,36,9.73,1.838,2937,0,2.3272,1.05,0.3352,0.942,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.74:1.47,0.01:0.97,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),113839,37025,42,10.15,1.52,2549,0,2.474,0.75,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.80:1.50,0.00:1.00,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),113837,33105,36,9.73,2.889,3285,0,2.89785,0.75,1.1556,0.99225,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.55:1.12,0.50:0.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),113833,35753,40,10.01,2.038,3527,0,2.2507,0.19,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,200,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),113825,35751,40,10.01,1.52,3936,0,1.914,0.19,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,200,0.80:1.50,0.00:1.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),113814,37017,42,10.15,2.889,2578,0,3.21385,0.6,1.6216,0.99225,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.63:1.26,0.43:0.14,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),113814,37017,42,10.15,2.889,2578,0,3.21385,0.6,1.6216,0.99225,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.63:1.26,0.12:0.76,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113813,34441,38,9.87,1.52,3469,0,1.624,0.3,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.80:1.50,0.00:1.00,1
草薙の稲光,ファントム4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),113808,33097,36,9.73,2.689,2792,0,2.5616,0.75,1.5416,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.47,0.33:0.35,1
草薙の稲光,ファントム4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),113808,33097,36,9.73,2.689,2792,0,2.5616,0.75,1.5416,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.47,0.01:0.97,1
漁獲(R5),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),113795,34436,38,9.87,2.297,3036,0,2.7248,0.75,1.3848,0.59,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.80:1.59,0.27:0.47,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113783,34432,38,9.87,1.52,3761,0,2.296,0.3,0.674,1.322,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113778,34431,38,9.87,1.52,3761,0,2.296,0.3,0.674,1.322,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.55:1.12,0.50:0.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),113763,35731,40,10.01,2.038,3527,0,2.2507,0.19,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,200,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+フリーナ(フル),113758,34425,38,9.87,1.32,2393,0,2.014,0.75,0.994,0.27,0,0.565,Hydro:1、Electro:2、Geo:1、,287,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル),113758,34425,38,9.87,1.32,2393,0,2.014,0.75,0.994,0.27,0,0.565,Hydro:1、Electro:2、Geo:1、,287,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+モナ(max),113752,29230,36,9.73,1.52,2821,0,2.324,0.6,1.074,0.65,0,0.45,Hydro:1、Electro:2、Dendro:1、,300,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),113719,36986,42,10.15,1.838,2139,0,2.2212,0.75,1.2012,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.96:1.91,0.11:0.79,1
天空の脊,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113692,34405,38,9.87,2.406,3256,0,2.5999,0.3,1.4284,0.8715,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.60:1.19,0.47:0.07,1
天空の脊,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113692,34405,38,9.87,2.406,3256,0,2.5999,0.3,1.4284,0.8715,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.60:1.19,0.15:0.69,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),113684,33061,36,9.73,2.038,2782,0,2.1947,0.6,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.81:1.63,0.25:0.51,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),113681,36974,42,10.15,1.52,2393,0,2.324,0.6,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,287,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),113648,33050,36,9.73,2.038,3289,0,2.1947,0.6,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.70:1.39,0.05:0.89,1
和璞鳶,ファントム+金メッキ,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113639,34389,38,9.87,1.32,3953,0,1.684,0.42,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.67:1.33,0.40:0.21,1
和璞鳶,ファントム+金メッキ,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113639,34389,38,9.87,1.32,3953,0,1.684,0.42,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.67:1.33,0.08:0.83,1
和璞鳶,金メッキ4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113639,34389,38,9.87,1.32,3953,0,1.684,0.42,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.67:1.33,0.40:0.21,1
和璞鳶,金メッキ4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113639,34389,38,9.87,1.32,3953,0,1.684,0.42,0.994,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,180,0.67:1.33,0.08:0.83,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心ダメージ,ジン(翠緑4)+ベネット(西風、旧貴族)+モナ(max),113634,35691,40,10.01,2.889,3285,0,2.34785,0.6,0.7556,0.99225,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.63:1.26,0.43:0.14,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心率,ジン(翠緑4)+ベネット(西風、旧貴族)+モナ(max),113634,35691,40,10.01,2.889,3285,0,2.34785,0.6,0.7556,0.99225,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.63:1.26,0.12:0.76,1
