武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
末路,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126555.4,2436.76,330,0.89:1.77,0.26:0.87,1.4
末路,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126555.4,2436.76,330,0.89:1.77,0.58:0.25,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126549.6,3361.392,230,1.00:2.07,0.70:0.00,1.4
裁断,金メッキ4(同元素2),元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126549.1,3469.12,504,0.84:1.68,0.31:0.78,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,126548,2751.16,187,1.00:2.40,0.70:0.00,1.4
黒岩完凸(平均),しめ縄+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126547.2,3129.16,267,0.87:1.74,0.56:0.28,1.4
黒岩完凸(平均),金メッキ+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126547.2,3129.16,267,0.87:1.74,0.56:0.28,1.4
黒岩完凸(平均),金メッキ+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126547.2,3129.16,267,0.87:1.74,0.56:0.28,1.4
黒岩完凸(平均),金メッキ+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126547.2,3129.16,267,0.87:1.74,0.56:0.28,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126540.1,3391.04,100,1.00:1.99,0.15:1.09,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126540.1,3391.04,100,1.00:1.99,0.47:0.47,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126522.5,3144.464,230,1.00:2.21,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,126490,1526.36,230,1.00:2.21,0.49:0.43,1.4
黒岩完凸(平均),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,126477.9,1886.28,180,1.00:2.07,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+攻撃%,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126464.4,2088.464,330,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126454,1695.16,287,1.00:2.26,0.46:0.48,1.4
赤角石塵滅砕,楽団+金メッキ,元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126451.9,3144.464,160,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,楽園+金メッキ,元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126451.9,3144.464,160,0.95:1.90,0.64:0.12,1.4
裁断,しめ縄+火魔女,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.15:1.09,1.4
裁断,しめ縄+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.47:0.47,1.4
裁断,火魔女+剣闘士,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.15:1.09,1.4
裁断,火魔女+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.47:0.47,1.4
裁断,火魔女+残響,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.15:1.09,1.4
裁断,火魔女+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.47:0.47,1.4
裁断,火魔女+辰砂,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.15:1.09,1.4
裁断,火魔女+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126448.7,3371.52,187,1.00:1.99,0.47:0.47,1.4
裁断,火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,126434.9,1911.64,187,1.00:1.99,0.15:1.09,1.4
裁断,火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,126434.9,1911.64,187,1.00:1.99,0.47:0.47,1.4
末路,金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126427.7,3636.66,367,0.89:1.77,0.26:0.87,1.4
末路,金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126427.7,3636.66,367,0.89:1.77,0.58:0.25,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,126415.3,1772.6,417,1.00:2.07,0.70:0.00,1.4
裁断,金メッキ4(同元素1),元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126372.6,3787.296,180,0.84:1.68,0.31:0.78,1.4
葦海の標(1),ファントム+火魔女,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+花海,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+華館,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+劇団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+砂上,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+深林,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+千岩,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+沈淪,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+氷風,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+悠久,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+雷,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126364.8,3057.9,187,0.90:1.79,0.25:0.89,1.4
雨裁,金メッキ4(同元素3),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,126350.8,1821.32,245,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,126350.8,1821.32,245,0.89:1.77,0.58:0.25,1.4
赤角石塵滅砕,ファントム+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+花海,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+華館,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+劇団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+砂上,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+深林,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+千岩,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+沈淪,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+氷風,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+悠久,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,火魔女+雷,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126345.7,2751.16,187,1.00:2.40,0.70:0.00,1.4
裁断,ファントム4,元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126339.4,3650.656,187,1.00:2.04,0.13:1.14,1.4
雨裁,火魔女4(1),元チャ+元素熟知+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126337.9,2853.08,452,0.89:1.77,0.26:0.87,1.4
雨裁,火魔女4(1),元チャ+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126337.9,2853.08,452,0.89:1.77,0.58:0.25,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126282.7,2804.36,367,1.00:2.05,0.13:1.15,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126282.7,2804.36,367,1.00:2.05,0.44:0.53,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126261.9,2804.36,367,1.00:2.05,0.40:0.60,1.4
雨裁,ファントム4,元チャ+元素熟知+元素熟知,フリーナ(フル)+閑雲+万葉,126254.9,1480.28,539,0.91:1.82,0.24:0.92,1.4
赤角石塵滅砕,火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126230.7,2751.16,80,1.00:2.21,0.49:0.43,1.4
赤角石塵滅砕,火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126230.7,2751.16,80,1.00:2.21,0.49:0.43,1.4
赤角石塵滅砕,火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126230.7,2751.16,80,1.00:2.21,0.49:0.43,1.4
末路(R2、30%以下),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126169.1,2609.66,280,0.89:1.77,0.26:0.87,1.4
末路(R2、30%以下),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126169.1,2609.66,280,0.89:1.77,0.58:0.25,1.4
裁断,金メッキ4(同元素2),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,126146.5,2184.92,317,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ4(同元素2),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,126146.5,2184.92,317,1.00:1.99,0.47:0.47,1.4
葦海の標(1),ファントム4,元チャ+元素熟知+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126145.9,1985.4,474,1.00:2.15,0.07:1.25,1.4
裁断,金メッキ4(同元素1),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126141.6,3787.296,180,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ4(同元素1),元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126141.6,3787.296,180,1.00:1.99,0.47:0.47,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126128,2919.96,330,1.00:2.21,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126118.5,3380.784,317,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126108.6,1931.48,230,1.00:2.21,0.49:0.43,1.4
黒岩完凸(平均),火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126065.5,2983,80,1.00:2.05,0.40:0.60,1.4
黒岩完凸(平均),火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126065.5,2983,80,1.00:2.05,0.40:0.60,1.4
黒岩完凸(平均),火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126065.5,2983,80,1.00:2.05,0.40:0.60,1.4
雨裁,ファントム4,元チャ+元素バフ+攻撃%,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126065.3,2021.072,265,0.91:1.82,0.24:0.92,1.4
裁断,しめ縄+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.15:1.09,1.4
裁断,しめ縄+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ+剣闘士,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ+剣闘士,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ+残響,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ+残響,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ+辰砂,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ+辰砂,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),126058.9,3371.52,80,1.00:1.99,0.47:0.47,1.4
螭龍の剣(完凸),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,126039.5,1480.28,417,1.00:2.05,0.13:1.15,1.4
螭龍の剣(完凸),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,126039.5,1480.28,417,1.00:2.05,0.44:0.53,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),126018.9,2919.96,517,0.95:1.90,0.64:0.12,1.4
末路,金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125997.1,3636.66,367,0.73:1.46,0.42:0.56,1.4
末路,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),125988.6,2436.76,287,0.91:1.82,0.24:0.92,1.4
赤角石塵滅砕,ファントム+楽団,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,ファントム+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,ファントム+楽園,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,花海+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,華館+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+劇団,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+砂上,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+深林,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+千岩,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),125956.2,2751.16,80,1.00:2.40,0.70:0.00,1.4
