武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
黒岩完凸(平均),金メッキ4(同元素1),攻撃%+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116253.3,3475.072,180,0.82:1.65,0.40:0.60,1.4
末路,金メッキ4(同元素2),元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116251.7,3764.06,317,0.69:1.37,0.26:0.87,1.4
末路,金メッキ4(同元素2),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116251.7,3764.06,317,0.69:1.37,0.58:0.25,1.4
螭龍の剣(完凸),ファントム4,元素熟知+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,116237.1,1480.28,374,0.85:1.70,0.10:1.20,1.4
黒岩完凸(平均),金メッキ4(同元素1),攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116235.9,3475.072,180,0.81:1.67,0.70:0.00,1.4
黒岩完凸(平均),金メッキ4(同元素3),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116212.3,3324.04,454,0.82:1.65,0.40:0.60,1.4
雨裁,金メッキ4(同元素0),攻撃%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116205.8,3069.072,582,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116205.8,3069.072,582,0.69:1.37,0.58:0.25,1.4
裁断,金メッキ4(同元素0),攻撃%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116205.3,3650.656,417,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素0),攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116205.3,3650.656,417,0.80:1.59,0.47:0.47,1.4
黒岩完凸(平均),金メッキ4(同元素3),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116195,3324.04,454,0.81:1.67,0.70:0.00,1.4
雨裁,ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),116183.8,1642.68,639,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),116183.8,1642.68,639,0.87:1.73,0.40:0.61,1.4
葦海の標(1),楽団+金メッキ,元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,116180.4,1803.4,347,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽団+金メッキ,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,116180.4,1803.4,347,0.85:1.70,0.41:0.58,1.4
葦海の標(1),楽園+金メッキ,元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,116180.4,1803.4,347,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽園+金メッキ,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,116180.4,1803.4,347,0.85:1.70,0.41:0.58,1.4
葦海の標(1),ファントム+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),ファントム+火魔女,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+花海,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+花海,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+華館,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+華館,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+劇団,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+劇団,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+砂上,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+砂上,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+深林,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+深林,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+千岩,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+千岩,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+沈淪,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+沈淪,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+氷風,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+氷風,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+悠久,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+悠久,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+雷,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+雷,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116167.1,3057.9,374,0.85:1.70,0.41:0.58,1.4
螭龍の剣(完凸),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,116158.4,1480.28,374,1.00:1.90,0.00:1.40,1.4
葦海の標(1),金メッキ4(同元素0),攻撃%+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,116153.7,2227.46,230,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,116153.7,2227.46,230,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,火魔女4(1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),116140.1,1695.16,474,0.81:2.00,0.70:0.00,1.4
雨裁,ファントム+火魔女,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,ファントム+火魔女,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+花海,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+花海,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+華館,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+華館,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+劇団,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+劇団,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+砂上,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+砂上,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+深林,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+深林,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+千岩,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+千岩,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+沈淪,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+沈淪,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+氷風,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+氷風,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+悠久,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+悠久,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+雷,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+雷,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116136.1,2690.68,352,0.69:1.37,0.58:0.25,1.4
黒岩完凸(平均),金メッキ4(同元素1),元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,116128.7,1886.28,367,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,116111.4,1886.28,367,0.81:1.67,0.70:0.00,1.4
葦海の標(1),ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),116107.4,2409.46,100,1.00:2.06,0.23:0.94,1.4
葦海の標(1),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),116097.4,1985.4,474,1.00:1.90,0.00:1.40,1.4
裁断,ファントム+楽団,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,ファントム+楽団,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,ファントム+金メッキ,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,ファントム+金メッキ,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,ファントム+楽園,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,ファントム+楽園,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,花海+金メッキ,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,花海+金メッキ,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,華館+金メッキ,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,華館+金メッキ,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+劇団,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+劇団,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+砂上,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+砂上,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+深林,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+深林,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+千岩,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+千岩,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+沈淪,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+沈淪,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+氷風,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+氷風,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+悠久,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+悠久,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ+雷,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ+雷,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116095.8,3195.84,267,0.80:1.59,0.47:0.47,1.4
雨裁,ファントム4,攻撃%+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,116090,1858.672,352,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,116090,1858.672,352,0.87:1.73,0.40:0.61,1.4
黒岩完凸(平均),しめ縄+火魔女,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116050.3,3129.16,187,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),火魔女+剣闘士,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116050.3,3129.16,187,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),火魔女+残響,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116050.3,3129.16,187,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),火魔女+辰砂,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),116050.3,3129.16,187,0.82:1.65,0.40:0.60,1.4
