武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
雨裁,ファントム4,元チャ+元素バフ+会心率,閑雲+万葉+夜蘭(終焉、9秒平均),97624.9,1642.68,265,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素バフ+会心ダメージ,閑雲+万葉+夜蘭(終焉、9秒平均),97624.9,1642.68,265,0.87:1.73,0.40:0.61,1.4
雨裁,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,97624.69,2804.36,345,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,97624.69,2804.36,345,0.69:1.37,0.58:0.25,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97622.72,2804.36,367,0.82:1.65,0.40:0.60,1.4
末路(R2、30%以下),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97617.77,3554.76,417,0.69:1.37,0.26:0.87,1.4
末路(R2、30%以下),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97617.77,3554.76,417,0.69:1.37,0.58:0.25,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97616.91,3481.96,417,0.70:1.39,0.25:0.89,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97608.16,2804.36,367,0.81:1.67,0.70:0.00,1.4
葦海の標(1),火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97603.9,1985.4,180,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+楽団,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97603.9,1985.4,180,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97603.9,1985.4,180,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97603.9,1985.4,180,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97603.9,1985.4,180,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+楽園,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97603.9,1985.4,180,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,97595.2,2751.16,417,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,楽団+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97568.42,2751.16,534,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,楽園+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97568.42,2751.16,534,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,しめ縄+火魔女,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97560.44,2903.08,374,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,火魔女+剣闘士,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97560.44,2903.08,374,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,火魔女+残響,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97560.44,2903.08,374,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,火魔女+辰砂,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97560.44,2903.08,374,0.75:1.50,0.64:0.12,1.4
裁断,ファントム4,元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97531.31,3391.04,100,0.98:1.95,0.29:0.83,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,97522.27,2751.16,187,0.81:2.00,0.70:0.00,1.4
葦海の標(1),ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,97511.39,1803.4,187,1.00:1.90,0.00:1.40,1.4
雨裁,楽団+金メッキ,元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97496.57,3069.072,325,0.69:1.37,0.26:0.87,1.4
雨裁,楽団+金メッキ,元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97496.57,3069.072,325,0.69:1.37,0.58:0.25,1.4
雨裁,楽園+金メッキ,元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97496.57,3069.072,325,0.69:1.37,0.26:0.87,1.4
雨裁,楽園+金メッキ,元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97496.57,3069.072,325,0.69:1.37,0.58:0.25,1.4
裁断,ファントム4,元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97483.67,3650.656,187,0.82:1.64,0.13:1.14,1.4
黒岩完凸(平均),火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97470.81,2983,80,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97470.81,2983,80,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97470.81,2983,80,0.82:1.65,0.40:0.60,1.4
螭龍の剣(完凸),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,97468.79,1480.28,417,0.82:1.65,0.13:1.15,1.4
螭龍の剣(完凸),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,97468.79,1480.28,417,0.82:1.65,0.44:0.53,1.4
黒岩完凸(平均),火魔女+楽団,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97456.28,2983,80,0.81:1.67,0.70:0.00,1.4
黒岩完凸(平均),火魔女+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97456.28,2983,80,0.81:1.67,0.70:0.00,1.4
黒岩完凸(平均),火魔女+楽園,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97456.28,2983,80,0.81:1.67,0.70:0.00,1.4
雨裁,しめ縄+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97418.73,2836.84,432,0.53:1.06,0.42:0.56,1.4
雨裁,金メッキ+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97418.73,2836.84,432,0.53:1.06,0.42:0.56,1.4
雨裁,金メッキ+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97418.73,2836.84,432,0.53:1.06,0.42:0.56,1.4
雨裁,金メッキ+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97418.73,2836.84,432,0.53:1.06,0.42:0.56,1.4
雨裁,ファントム+楽団,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,ファントム+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,ファントム+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,ファントム+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,ファントム+楽園,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,ファントム+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,花海+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,花海+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,華館+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,華館+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+劇団,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+劇団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+砂上,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+砂上,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+深林,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+深林,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+千岩,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+千岩,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+沈淪,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+沈淪,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+氷風,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+氷風,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+悠久,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+悠久,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,金メッキ+雷,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ+雷,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97390.27,2690.68,432,0.69:1.37,0.58:0.25,1.4
末路(R2、30%以下),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97376.7,3554.76,417,0.53:1.06,0.42:0.56,1.4
末路,火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97367.82,3509.26,187,0.69:1.37,0.26:0.87,1.4
末路,火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97367.82,3509.26,187,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,ファントム+火魔女,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+花海,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+華館,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+劇団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+砂上,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+深林,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+千岩,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+沈淪,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+氷風,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+悠久,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+雷,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97366.33,2751.16,187,0.81:2.00,0.70:0.00,1.4
裁断,ファントム4,元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97358.34,3391.04,100,1.00:1.90,0.00:1.40,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,97336.86,2751.16,417,0.75:1.50,0.64:0.12,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97326.96,2106.84,100,0.80:1.59,0.15:1.09,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97326.96,2106.84,100,0.80:1.59,0.47:0.47,1.4
裁断,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,97307.81,2048.28,180,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,97307.81,2048.28,180,0.80:1.59,0.47:0.47,1.4
赤角石塵滅砕,楽団+金メッキ,元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97305.2,2919.96,260,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,楽園+金メッキ,元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97305.2,2919.96,260,0.91:1.81,0.49:0.43,1.4
末路,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97304.68,2436.76,287,0.87:1.73,0.08:1.23,1.4
末路,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97304.68,2436.76,287,0.87:1.73,0.40:0.61,1.4
螭龍の剣(完凸),ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,97301.32,1480.28,187,0.85:1.70,0.10:1.20,1.4
螭龍の剣(完凸),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,97297.07,1593.96,367,0.82:1.65,0.13:1.15,1.4
螭龍の剣(完凸),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,97297.07,1593.96,367,0.82:1.65,0.44:0.53,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,97294.58,1762.68,317,0.75:1.50,0.64:0.12,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,97281.83,2058.2,317,0.70:1.39,0.25:0.89,1.4
赤角石塵滅砕,ファントム4,元チャ+攻撃%+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),97281.33,2088.464,287,0.93:1.86,0.46:0.48,1.4
螭龍の剣(バフ無し),金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97269.25,2918.04,130,0.82:1.65,0.13:1.15,1.4
螭龍の剣(バフ無し),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97269.25,2918.04,130,0.82:1.65,0.44:0.53,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97245.16,3262.624,367,0.75:1.50,0.64:0.12,1.4
葦海の標(1),ファントム+火魔女,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),97242.73,3057.9,187,0.85:1.70,0.10:1.20,1.4
