武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,護摩攻撃力up,加算,HP,バフ,バフ共通,元素バフ,バフ落下,会心ダメ期待値,熟知,元素反応,耐性ダウン計算後,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
護摩(HP50%以下),金メッキ+長き夜の誓い,HP%+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59651,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59651,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59651,3955,622.3973,0,34578,1.316,0.52,0.796,0.25,1.97398,367,2.590403,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+楽団,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59641,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.1924,367,2.365403,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+金メッキ,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59641,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.1924,367,2.365403,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+楽団,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59641,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.1924,367,2.365403,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+金メッキ,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59641,4822,245.5171,0,30690,0.74,0.19,0.4,0,2.1924,367,2.365403,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+楽団,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59619,3097,218.6432,0,27330,1.466,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59619,3097,218.6432,0,27330,1.466,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+楽団,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59619,3097,218.6432,0,27330,1.466,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59619,3097,218.6432,0,27330,1.466,0.52,0.796,0,2.36584,367,2.590403,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),楽団+金メッキ,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59599,3963,552.4134,0,30690,1.136,0.34,0.796,0,2.1924,260,2.15261,0.615,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,HP%+元素熟知+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59595,3955,622.3973,0,34578,0.85,0.52,0.33,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,HP%+元素熟知+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59595,3955,622.3973,0,34578,0.85,0.52,0.33,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,HP%+元素熟知+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59595,3955,622.3973,0,34578,0.85,0.52,0.33,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,HP%+元素熟知+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59595,3955,622.3973,0,34578,0.85,0.52,0.33,0.25,2.468898,367,2.590403,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),ファントム+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59592,4822,245.5171,0,30690,1.206,0.19,0.866,0.25,1.8503,287,2.208852,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59592,4822,245.5171,0,30690,1.206,0.19,0.866,0.25,1.8503,287,2.208852,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄+楽団,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59591,4951,245.5171,0,30690,0.59,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄+金メッキ,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59591,4951,245.5171,0,30690,0.59,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄+楽団,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59591,4951,245.5171,0,30690,0.59,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄+金メッキ,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59591,4951,245.5171,0,30690,0.59,0.19,0.4,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),しめ縄4,元素熟知+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59589,3507,421.9632,0,23442,1.17,0.34,0.33,0.5,1.8503,661,2.836325,0.615,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+フリーナ+夜蘭(終焉、9秒平均),59559,3499,0,0,31467,1.156,0.54,0.466,0,2.607424,287,2.208852,0.565,0.90:1.79,,(),(),(),(),(),0.05:0.91,0,0,1
護摩(HP50%以下),しめ縄+長き夜の誓い,HP%+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59557,4083,622.3973,0,34578,1.316,0.52,0.796,0.25,2.468898,100,2.002778,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),しめ縄+長き夜の誓い,HP%+炎バフ+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59557,4083,622.3973,0,34578,1.316,0.52,0.796,0.25,2.468898,100,2.002778,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),しめ縄+楽団,元素熟知+炎バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59554,4118,187.5392,0,23442,1.056,0.19,0.866,0,2.334978,367,2.365403,0.525,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),しめ縄+金メッキ,元素熟知+炎バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59554,4118,187.5392,0,23442,1.056,0.19,0.866,0,2.334978,367,2.365403,0.525,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),しめ縄4,HP%+元素熟知+会心率,アルベド+鍾離+夜蘭(終焉、9秒平均),59542,3770,552.4134,0,30690,1.17,0.34,0.33,0.5,2.334978,412,2.447388,0.525,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),楽団+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59517,3419,218.6432,0,27330,0.9859999,0.52,0.466,0.25,2.468898,367,2.590403,0.565,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59517,3419,218.6432,0,27330,0.9859999,0.52,0.466,0.25,2.468898,367,2.590403,0.565,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),楽団+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59476,4822,245.5171,0,30690,1.056,0.19,0.866,0.25,1.8503,367,2.365403,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),金メッキ+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59476,4822,245.5171,0,30690,1.056,0.19,0.866,0.25,1.8503,367,2.365403,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),楽団+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59476,4822,245.5171,0,30690,1.056,0.19,0.866,0.25,1.8503,367,2.365403,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),金メッキ+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59476,4822,245.5171,0,30690,1.056,0.19,0.866,0.25,1.8503,367,2.365403,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),ファントム+楽団,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+シロネン(灰燼以外、2凸、2色以上)+夜蘭(終焉、9秒平均),59468,3379,421.9632,0,23442,1.136,0.19,0.796,0,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),ファントム+金メッキ,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+シロネン(灰燼以外、2凸、2色以上)+夜蘭(終焉、9秒平均),59468,3379,421.9632,0,23442,1.136,0.19,0.796,0,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),楽団+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59468,3379,421.9632,0,23442,1.136,0.34,0.796,0.25,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59468,3379,421.9632,0,23442,1.136,0.34,0.796,0.25,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),ファントム+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59460,4393,0,0,27579,1.206,0.19,0.866,0.25,2.026745,287,2.208852,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+長き夜の誓い,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59460,4393,0,0,27579,1.206,0.19,0.866,0.25,2.026745,287,2.208852,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59455,4330,0,0,31467,0.9859999,0.52,0.466,0,2.663488,260,2.37761,0.45,0.91:1.82,,(),(),(),(),(),0.34:0.32,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59455,4330,0,0,31467,0.9859999,0.52,0.466,0,2.663488,260,2.37761,0.45,0.91:1.82,,(),(),(),(),(),0.03:0.94,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+元素熟知,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59451,4315,0,0,27579,1.09,0.19,0.4,0.5,2.026745,474,2.553895,0.525,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩(HP50%以下),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59433,3499,491.9472,0,27330,1.316,0.52,0.796,0.25,2.36584,287,2.433852,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59433,3499,491.9472,0,27330,1.316,0.52,0.796,0.25,2.36584,287,2.433852,0.525,0.63:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),ファントム+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59432,3379,421.9632,0,23442,1.286,0.34,0.796,0.25,2.334978,287,2.208852,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),ファントム+楽団,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59431,3963,552.4134,0,30690,0.8200001,0.34,0.33,0,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),ファントム+金メッキ,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59431,3963,552.4134,0,30690,0.8200001,0.34,0.33,0,2.334978,367,2.365403,0.615,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),しめ縄+楽団,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59418,3805,0,0,20332,1.056,0.19,0.866,0,2.520768,367,2.365403,0.525,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+楽団,元素熟知+炎バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59418,3805,0,0,20332,1.056,0.19,0.866,0,2.520768,367,2.365403,0.525,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59418,3805,0,0,20332,1.056,0.19,0.866,0,2.520768,367,2.365403,0.525,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+金メッキ,元素熟知+炎バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59418,3805,0,0,20332,1.056,0.19,0.866,0,2.520768,367,2.365403,0.525,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,HP%+炎バフ+HP%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59411,4832,0,0,34826,1.056,0.19,0.866,0,2.026745,260,2.15261,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,HP%+炎バフ+HP%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59411,4832,0,0,34826,1.056,0.19,0.866,0,2.026745,260,2.15261,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩(HP50%以上),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59403,4775,276.6211,0,34578,1.156,0.54,0.466,0,2.97288,100,1.777778,0.45,0.91:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59379,3373,0,0,27579,1.636,0.34,0.796,0.5,2.026745,287,2.208852,0.615,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,元素熟知+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59373,4175,0,0,20332,0.74,0.19,0.4,0,2.026745,741,2.942083,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59373,4175,0,0,20332,0.74,0.19,0.4,0,2.026745,741,2.942083,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,元素熟知+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59373,4175,0,0,20332,0.74,0.19,0.4,0,2.026745,741,2.942083,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59373,4175,0,0,20332,0.74,0.19,0.4,0,2.026745,741,2.942083,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59350,3547,218.6432,0,27330,1.02,0.52,0,0.5,1.97398,661,3.061326,0.565,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),楽団+金メッキ,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59346,3371,491.9472,0,27330,1.316,0.52,0.796,0,1.97398,634,3.023755,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以下),楽団+金メッキ,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59346,3371,491.9472,0,27330,1.316,0.52,0.796,0,1.97398,634,3.023755,0.525,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59333,3784,245.5171,0,30690,1.17,0.34,0.33,0.5,2.1924,287,2.208852,0.615,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+鍾離+夜蘭(終焉、9秒平均),59326,3273,187.5392,0,23442,1.17,0.34,0.33,0.5,2.1924,474,2.553895,0.615,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄4,HP%+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59320,4904,276.6211,0,34578,1.02,0.52,0,0.5,1.97398,474,2.778895,0.45,0.63:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),ファントム+長き夜の誓い,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59316,4822,245.5171,0,30690,0.74,0.19,0.4,0.25,2.334978,287,2.208852,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以上),ファントム+長き夜の誓い,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59316,4822,245.5171,0,30690,0.74,0.19,0.4,0.25,2.334978,287,2.208852,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩(HP50%以下),楽団+金メッキ,元素熟知+元素熟知+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59290,3371,491.9472,0,27330,0.85,0.52,0.33,0,2.468898,634,3.023755,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以下),楽団+金メッキ,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+鍾離+夜蘭(終焉、9秒平均),59290,3371,491.9472,0,27330,0.85,0.52,0.33,0,2.468898,634,3.023755,0.525,0.86:1.71,,(),(),(),(),(),0.42:0.17,0,0,1
護摩(HP50%以上),しめ縄+ファントム,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59278,4439,187.5392,0,23442,0.74,0.19,0.4,0,2.1924,474,2.553895,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩(HP50%以上),しめ縄+ファントム,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),59278,4439,187.5392,0,23442,0.74,0.19,0.4,0,2.1924,474,2.553895,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄+楽団,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59270,2912,0,0,24220,1.316,0.52,0.796,0,2.663488,367,2.590403,0.525,0.91:1.82,,(),(),(),(),(),0.34:0.32,0,0,1
赤砂の杖(スキル命中0),しめ縄+楽団,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59270,2912,0,0,24220,1.316,0.52,0.796,0,2.663488,367,2.590403,0.525,0.91:1.82,,(),(),(),(),(),0.03:0.94,0,0,1
赤砂の杖(スキル命中0),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59270,2912,0,0,24220,1.316,0.52,0.796,0,2.663488,367,2.590403,0.525,0.91:1.82,,(),(),(),(),(),0.34:0.32,0,0,1
赤砂の杖(スキル命中0),しめ縄+金メッキ,元素熟知+炎バフ+会心率,シトラリ(灰燼以外)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),59270,2912,0,0,24220,1.316,0.52,0.796,0,2.663488,367,2.590403,0.525,0.91:1.82,,(),(),(),(),(),0.03:0.94,0,0,1
