武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,HP,バフ,バフ共通,元素バフ,バフ落下,会心ダメ期待値,熟知,元素反応,耐性ダウン計算後,率ダメ,聖遺物組み合わせ,花,羽,時計,杯,冠,サブステ,サブHP%,サブHP,スコア
護摩,金メッキ+長き夜の誓い,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),68674,4081,0,23442,1.05,1.05,0,0.25,2.334978,454,2.520316,0.575,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),68645,3240,0,24220,1.09,0.94,0,0,2.607424,661,2.836325,0.565,0.90:1.79,,(),(),(),(),(),0.05:0.91,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68640,3971,0,20332,1.616,0.75,0.866,0.25,2.026745,374,2.378429,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+トーマ+フリーナ(フル),68624,4583,0,37937,1.45,0.75,0.4,0,2.97288,0,1.5,0.565,0.91:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム+長き夜の誓い,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68615,4986,0,30690,1.3,0.75,0.4,0.25,2.1924,187,1.990968,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68611,4352,0,23442,1.556,0.19,0.866,0.5,2.1924,287,2.208852,0.525,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム4,HP%+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),68609,3597,0,31467,1.09,0.94,0,0,2.607424,474,2.553895,0.565,0.90:1.79,,(),(),(),(),(),0.05:0.91,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心率,シトラリ(灰燼4)+マーヴィカ(灰燼以外、戦意200時)+夜蘭(終焉、9秒平均),68596,3948,0,30690,2.286,0.59,1.196,0.5,2.334978,100,1.777778,0.525,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム4,HP%+HP%+会心ダメージ,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),68568,5249,0,37937,1.3,0.75,0.4,0,2.97288,0,1.5,0.525,0.91:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+楽団,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68542,4127,0,30690,1.55,1.15,0.4,0,2.1924,267,2.167367,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+金メッキ,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68542,4127,0,30690,1.55,1.15,0.4,0,2.1924,267,2.167367,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,楽団+金メッキ,HP%+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68538,3998,0,30690,1.55,1.15,0.4,0,1.8503,534,2.650465,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム+楽団,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),68530,4224,0,23442,1.106,0.49,0.466,0,2.334978,367,2.365403,0.575,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),68530,4224,0,23442,1.106,0.49,0.466,0,2.334978,367,2.365403,0.575,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,しめ縄+楽団,元素熟知+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+夜蘭(終焉、9秒平均),68527,3686,0,23442,1.456,0.59,0.866,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,しめ縄+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+夜蘭(終焉、9秒平均),68527,3686,0,23442,1.456,0.59,0.866,0,2.334978,367,2.365403,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+万葉(翠緑以外),68527,3820,0,30690,1.2,1.05,0,0,2.988018,187,1.990968,0.565,1.00:1.99,,(),(),(),(),(),0.28:0.45,0,0,1
護摩,楽団+長き夜の誓い,HP%+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68524,4986,0,30690,1.15,0.75,0.4,0.25,1.8503,454,2.520316,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,金メッキ+長き夜の誓い,HP%+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68524,4986,0,30690,1.15,0.75,0.4,0.25,1.8503,454,2.520316,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),68517,4036,0,27579,2.016,1.05,0.466,0.5,2.026745,187,1.990968,0.575,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68512,4155,0,27579,1.766,0.75,0.866,0,2.520768,80,1.725225,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68512,4155,0,27579,1.766,0.75,0.866,0,2.520768,80,1.725225,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68512,4155,0,27579,1.766,0.75,0.866,0,2.520768,80,1.725225,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68512,4155,0,27579,1.766,0.75,0.866,0,2.520768,80,1.725225,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩,楽団+金メッキ,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+トーマ+フリーナ(フル),68509,3998,0,30690,1.3,0.75,0.4,0,2.334978,347,2.327609,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,しめ縄+ファントム,元素熟知+元素熟知+会心率,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),68479,4209,0,23442,1.3,0.75,0.4,0,2.334978,374,2.378429,0.525,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),ファントム+楽団,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),68472,3604,0,20332,1.666,1.05,0.466,0,2.026745,454,2.520316,0.575,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),68472,3604,0,20332,1.666,1.05,0.466,0,2.026745,454,2.520316,0.575,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68471,4328,0,27579,1.3,0.75,0.4,0,2.520768,187,1.990968,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68471,4328,0,27579,1.3,0.75,0.4,0,2.520768,187,1.990968,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),68470,3861,0,20332,1.456,0.49,0.466,0.5,2.026745,474,2.553895,0.575,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68468,4253,0,27579,1.15,0.75,0.4,0.25,2.520768,267,2.167367,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),楽団+長き夜の誓い,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68468,4253,0,27579,1.15,0.75,0.4,0.25,2.520768,267,2.167367,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,HP%+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68468,4253,0,27579,1.15,0.75,0.4,0.25,2.520768,267,2.167367,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68468,4253,0,27579,1.15,0.75,0.4,0.25,2.520768,267,2.167367,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68456,4068,0,20332,1.25,0.75,0,0.5,2.026745,561,2.691994,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68443,3840,0,20332,1.216,0.75,0.466,0,2.520768,347,2.327609,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),楽団+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68443,3840,0,20332,1.216,0.75,0.466,0,2.520768,347,2.327609,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68432,4673,0,23442,1.206,0.19,0.866,0,2.1924,287,2.208852,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+楽団,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68422,3543,0,23442,1.55,1.15,0.4,0,2.1924,454,2.520316,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+金メッキ,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68422,3543,0,23442,1.55,1.15,0.4,0,2.1924,454,2.520316,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+楽団,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68418,4127,0,30690,2.016,1.15,0.866,0,1.8503,267,2.167367,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+金メッキ,HP%+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68418,4127,0,30690,2.016,1.15,0.866,0,1.8503,267,2.167367,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄4,HP%+HP%+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68396,5842,0,37937,1.09,0.19,0.4,0.5,1.8503,287,2.208852,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+ファントム,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),68387,4793,0,30690,1.2,1.05,0,0,2.334978,187,1.990968,0.575,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム4,HP%+炎バフ+HP%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68384,5705,0,41825,1.556,0.94,0.466,0,2.416245,100,1.777778,0.45,0.84:1.68,,(),(),(),(),(),0.43:0.14,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),68381,4405,0,34578,1.906,0.94,0.466,0.5,2.1924,100,1.777778,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+ファントム,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68369,3543,0,23442,1.7,1.15,0.4,0,2.1924,374,2.378429,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心ダメージ,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),68366,4036,0,27579,1.65,0.75,0.4,0.5,2.520768,187,1.990968,0.525,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心率,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),68366,4036,0,27579,1.65,0.75,0.4,0.5,2.520768,187,1.990968,0.525,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),68330,4209,0,23442,1.666,1.05,0.466,0,2.1924,187,1.990968,0.575,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム+楽団,HP%+HP%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68318,4583,0,37937,1.7,1.15,0.4,0,2.334978,80,1.725225,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム+金メッキ,HP%+HP%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68318,4583,0,37937,1.7,1.15,0.4,0,2.334978,80,1.725225,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68318,4230,0,27579,2.116,0.75,0.866,0.5,2.520768,0,1.5,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68318,4230,0,27579,2.116,0.75,0.866,0.5,2.520768,0,1.5,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩,しめ縄+楽団,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68316,5258,0,30690,1.056,0.19,0.866,0,2.334978,180,1.974684,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,しめ縄+金メッキ,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68316,5258,0,30690,1.056,0.19,0.866,0,2.334978,180,1.974684,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム+楽団,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),68312,4081,0,23442,1.766,0.75,0.866,0,2.1924,267,2.167367,0.525,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),68312,4081,0,23442,1.766,0.75,0.866,0,2.1924,267,2.167367,0.525,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68311,4986,0,30690,1.15,0.75,0.4,1,2.334978,187,1.990968,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68305,4531,0,23442,1.366,0.75,0.466,0,2.334978,187,1.990968,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+元素熟知,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68304,4606,0,27579,1.09,0.19,0.4,0.5,2.026745,474,2.553895,0.565,0.72:1.43,,(),(),(),(),(),0.23:0.55,0,0,1
護摩,しめ縄+楽団,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68300,4673,0,23442,1.056,0.19,0.866,0,2.1924,367,2.365403,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68300,4673,0,23442,1.056,0.19,0.866,0,2.1924,367,2.365403,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+楽団,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68299,3543,0,23442,2.016,1.15,0.866,0,1.8503,454,2.520316,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄+金メッキ,元素熟知+炎バフ+元素熟知,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),68299,3543,0,23442,2.016,1.15,0.866,0,1.8503,454,2.520316,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68279,4055,0,20332,1.206,0.19,0.866,0,2.520768,287,2.208852,0.565,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄+ファントム,元素熟知+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68279,4055,0,20332,1.206,0.19,0.866,0,2.520768,287,2.208852,0.565,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩,ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑以外),68255,4081,0,23442,1.666,1.05,0.466,0,2.416245,374,2.378429,0.45,0.84:1.68,,(),(),(),(),(),0.43:0.14,0,0,1
護摩,楽団+金メッキ,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),68233,4402,0,23442,1.216,0.75,0.466,0,2.1924,347,2.327609,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68225,3764,0,20332,1.556,0.19,0.866,0.5,2.520768,287,2.208852,0.525,0.87:1.74,,(),(),(),(),(),0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68225,3764,0,20332,1.556,0.19,0.866,0.5,2.520768,287,2.208852,0.525,0.87:1.74,,(),(),(),(),(),0.07:0.86,0,0,1
護摩,楽団+金メッキ,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+トーマ+フリーナ(フル),68221,3998,0,30690,1.766,0.75,0.866,0,2.334978,160,1.92735,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,楽団+金メッキ,HP%+炎バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),68215,5129,0,30690,1.056,0.19,0.866,0,2.1924,260,2.15261,0.565,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム+楽団,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+夜蘭(終焉、9秒平均),68205,4141,0,30690,1.606,0.59,0.866,0,2.334978,180,1.974684,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,ファントム+金メッキ,HP%+炎バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+夜蘭(終焉、9秒平均),68205,4141,0,30690,1.606,0.59,0.866,0,2.334978,180,1.974684,0.565,0.82:1.63,,(),(),(),(),(),0.46:0.09,0,0,1
護摩,しめ縄4,HP%+HP%+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),68191,4989,0,41825,1.44,0.94,0,0.5,1.8503,287,2.208852,0.565,0.55:1.55,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼4)+マーヴィカ(灰燼以外、戦意200時)+夜蘭(終焉、9秒平均),68186,3364,0,23442,2.286,0.59,1.196,0.5,2.1924,287,2.208852,0.525,0.55:2.17,,(),(),(),(),(),0.50:0.00,0,0,1
護摩,ファントム4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+トーマ+フリーナ(フル),68181,3414,0,23442,1.05,0.75,0,0,2.988018,374,2.378429,0.565,1.00:1.99,,(),(),(),(),(),0.28:0.45,0,0,1
